Date,PX_LAST,PX_VOLUME
10/2/13,18.6,7184
10/1/13,18.35,8705
9/30/13,18.65,8810
9/27/13,18.35,6585
9/26/13,18.1,4106
9/25/13,18.35,5076
9/24/13,18.35,5527
9/23/13,18.45,6126
9/20/13,18.3,14224
9/19/13,17.8,7970
9/18/13,17.75,6669
9/17/13,17.55,5147
9/16/13,17.7,7889
9/13/13,17.9,9683
9/12/13,17.9,5126
9/11/13,17.85,6436
9/10/13,18.2,7713
9/9/13,18.6,6308
9/6/13,19.1,9345
9/5/13,19.05,4888
9/4/13,19.05,6779
9/3/13,19.15,8174
8/30/13,19.6,7980
8/29/13,19.45,6039
8/28/13,19.35,7731
8/27/13,19.35,13693
8/26/13,18.4,10158
8/23/13,18,5382
8/22/13,18.1,8989
8/21/13,18.65,12870
8/20/13,17.95,10925
8/19/13,18.2,8811
8/16/13,18,13093
8/15/13,18.15,17369
8/14/13,17.75,7654
8/13/13,17.5,5719
8/12/13,17.35,5986
8/9/13,17.35,5182
8/8/13,17.15,7130
8/7/13,17.25,6744
8/6/13,17.2,7669
8/5/13,16.85,5644
8/2/13,17.05,7725
8/1/13,17.35,8112
7/31/13,17.65,6212
7/30/13,17.95,4779
7/29/13,18.15,4772
7/26/13,18.1,4857
7/25/13,18.25,4869
7/24/13,18.45,7343
7/23/13,18.45,5891
7/22/13,18.55,3280
7/19/13,18.75,7786
7/18/13,18.8,4604
7/17/13,18.9,7547
7/16/13,18.9,11484
7/15/13,18.3,5698
7/12/13,18.65,6555
7/11/13,18.5,5888
7/10/13,18.85,6506
7/9/13,19.05,8923
7/8/13,19.25,9044
7/5/13,19.95,5811
7/3/13,20.45,3667
7/2/13,20.5,3949
7/1/13,20.4,5646
6/28/13,20.7,6869
6/27/13,20.8,6717
6/26/13,21.1,6409
6/25/13,21.15,7575
6/24/13,21.2,11722
6/21/13,20.6,14559
6/20/13,20.65,15602
6/19/13,20,7784
6/18/13,19.55,6655
6/17/13,19.6,7633
6/14/13,19.85,10971
6/13/13,19.4,10374
6/12/13,19.75,9543
6/11/13,19.2,7103
6/10/13,18.6,3873
6/7/13,18.85,4238
6/6/13,19.05,11726
6/5/13,19.15,8829
6/4/13,18.9,4284
6/3/13,18.85,11686
5/31/13,18.8,5259
5/30/13,18.35,6608
5/29/13,18.25,8488
5/28/13,18.25,7376
5/24/13,18.4,3322
5/23/13,18.4,7318
5/22/13,18.25,8039
5/21/13,17.8,6428
5/20/13,17.6,6494
5/17/13,17.4,8340
5/16/13,17.6,5212
5/15/13,17.45,4199
5/14/13,17.35,3172
5/13/13,17.4,4395
5/10/13,17.3,5140
5/9/13,17.2,5149
5/8/13,16.95,5373
5/7/13,16.85,4562
5/6/13,17,6818
5/3/13,17.25,6770
5/2/13,17.5,5561
5/1/13,17.65,5732
4/30/13,17.25,7123
4/29/13,17.4,6520
4/26/13,17.5,4923
4/25/13,17.45,4337
4/24/13,17.45,5668
4/23/13,17.45,8839
4/22/13,18.1,14236
4/19/13,18.75,14042
4/18/13,18.6,9741
4/17/13,18,15271
4/16/13,17,17378
4/15/13,18,19587
4/12/13,16.7,6517
4/11/13,16.95,5392
4/10/13,17.1,5347
4/9/13,17.3,6246
4/8/13,17.45,6331
4/5/13,17.9,6092
4/4/13,17.85,6920
4/3/13,17.9,6172
4/2/13,17.75,4432
4/1/13,18.1,3899
3/28/13,17.85,2755
3/27/13,17.8,5180
3/26/13,17.75,4858
3/25/13,17.85,8371
3/22/13,18.2,4970
3/21/13,18.1,11294
3/20/13,18.1,6080
3/19/13,17.65,12341
3/18/13,17.65,7191
3/15/13,17.35,7066
3/14/13,17.25,7161
3/13/13,17.4,6202
3/12/13,17.3,7881
3/11/13,17.15,9177
3/8/13,17.3,6456
3/7/13,17.4,5732
3/6/13,17.45,5772
3/5/13,17.4,5966
3/4/13,17.75,8300
3/1/13,18.05,7098
2/28/13,17.95,6929
2/27/13,17.65,8677
2/26/13,18.35,15269
2/25/13,18.3,17013
2/22/13,17.7,8202
2/21/13,17.95,10960
2/20/13,17.8,10553
2/19/13,17.3,4407
2/15/13,17.75,4449
2/14/13,17.7,5071
2/13/13,17.65,5958
2/12/13,17,7469
2/11/13,17.1,5271
2/8/13,17.35,5633
2/7/13,17.55,6935
2/6/13,17.65,5838
2/5/13,17.8,5466
2/4/13,17.9,6492
2/1/13,17.75,8342
1/31/13,17.8,6059
1/30/13,17.7,6962
1/29/13,17.35,5838
1/28/13,17.55,5571
1/25/13,17.45,5294
1/24/13,17.55,7517
1/23/13,17.6,10454
1/22/13,17.8,8952
1/18/13,18.5,9649
1/17/13,19.1,5362
1/16/13,19.35,5469
1/15/13,18.9,5112
1/14/13,18.8,6828
1/11/13,19.1,6049
1/10/13,19.05,4961
1/9/13,19.45,10594
1/8/13,19.45,6767
1/7/13,19.6,6707
1/4/13,19.55,7268
1/3/13,19.6,6694
1/2/13,19.55,9974
12/31/12,21,12058
12/28/12,22.15,6152
12/27/12,21,8818
12/26/12,21.4,4043
12/24/12,21.05,3247
12/21/12,21.15,7591
12/20/12,20.45,5322
12/19/12,20.35,10844
12/18/12,19.1,9796
12/17/12,19.55,8217
12/14/12,20.3,5684
12/13/12,20.3,3960
12/12/12,19.95,7551
12/11/12,19.7,8088
12/10/12,20,3655
12/7/12,20.2,5248
12/6/12,20.45,3161
12/5/12,20.4,7206
12/4/12,20.95,4133
12/3/12,20.9,4861
11/30/12,20.4,4805
11/29/12,20.3,3113
11/28/12,20.7,5188
11/27/12,20.9,3508
11/26/12,20.75,4263
11/23/12,20.9,3115
11/21/12,21.25,3349
11/20/12,20.05,7129
11/19/12,20.45,6701
11/16/12,21.4,8268
11/15/12,22,9260
11/14/12,21.95,9026
11/13/12,21.45,6490
11/12/12,21.5,4163
11/9/12,22.3,5968
11/8/12,21.85,6899
11/7/12,21.7,9264
11/6/12,21.05,6643
11/5/12,21.7,4981
11/2/12,21.5,7011
11/1/12,20.9,7741
10/31/12,21.95,8400
10/30/12,21.7,100
10/29/12,21.7,100
10/26/12,21.7,4287
10/25/12,21.7,5365
10/24/12,21.8,6860
10/23/12,22.05,8100
10/22/12,21.6,6234
10/19/12,21.8,6273
10/18/12,21.3,4034
10/17/12,21.25,5748
10/16/12,20.35,4528
10/15/12,20.75,5622
10/12/12,21,9176
10/11/12,21.15,5151
10/10/12,21.55,6216
10/9/12,21.4,4279
10/8/12,21.15,3808
10/5/12,21.15,4276
10/4/12,21.25,4434
10/3/12,21.8,7538
10/2/12,22.05,5006
10/1/12,22.2,5545
9/28/12,22.15,4395
9/27/12,22.05,6854
9/26/12,22.6,4829
9/25/12,22.4,5980
9/24/12,22.15,3364
9/21/12,22.35,4556
9/20/12,22.2,3117
9/19/12,22.2,4892
9/18/12,20.95,7023
9/17/12,21.4,8717
9/14/12,21.6,12750
9/13/12,21.5,10100
9/12/12,22.65,8884
9/11/12,23.4,7217
9/10/12,23.65,4663
9/7/12,23.25,7741
9/6/12,24.05,5746
9/5/12,25.1,3957
9/4/12,25.55,4246
8/31/12,25.6,3594
8/30/12,26.05,4655
8/29/12,25.8,3835
8/28/12,25.75,3264
8/27/12,25.65,3207
8/24/12,25.85,4019
8/23/12,26,5483
8/22/12,25.65,9893
8/21/12,23.8,5034
8/20/12,23.4,3644
8/17/12,23.05,5243
8/16/12,23.35,3556
8/15/12,23.5,3927
8/14/12,23.45,3232
8/13/12,23.05,3638
8/10/12,23.2,1756
8/9/12,23.35,2205
8/8/12,23.5,3555
8/7/12,23.8,3562
8/6/12,23.65,3058
8/3/12,23.7,4767
8/2/12,24.6,4089
8/1/12,24.8,4187
7/31/12,24.6,2766
7/30/12,24.35,3043
7/27/12,24.15,3776
7/26/12,24.05,3716
7/25/12,25.2,3493
7/24/12,25.5,4016
7/23/12,25.1,4605
7/20/12,24.15,4031
7/19/12,23.8,2530
7/18/12,23.95,3653
7/17/12,23.15,6991
7/16/12,23.75,3610
7/13/12,23.7,4970
7/12/12,24.25,4039
7/11/12,24.1,5507
7/10/12,24.4,4360
7/9/12,24.2,4222
7/6/12,24.3,3365
7/5/12,24.65,4895
7/3/12,24.3,5128
7/2/12,24.9,6676
6/29/12,25.45,4408
6/28/12,26.35,4820
6/27/12,26.7,3922
6/26/12,27,5519
6/25/12,27.45,3649
6/22/12,27.2,5689
6/21/12,27.55,6807
6/20/12,26.55,5179
6/19/12,26.65,4671
6/18/12,26.8,4980
6/15/12,27.45,4401
6/14/12,28.85,6330
6/13/12,29.95,6751
6/12/12,29.1,8256
6/11/12,29.45,5787
6/8/12,27.15,4291
6/7/12,28.45,5502
6/6/12,28.65,4032
6/5/12,29.55,4702
6/4/12,30.25,6017
6/1/12,30,5490
5/31/12,28.65,4438
5/30/12,28.2,2626
5/29/12,27.25,3737
5/25/12,27.75,5469
5/24/12,28.25,2738
5/23/12,28.2,4841
5/22/12,28.7,4640
5/21/12,28.35,6161
5/18/12,29.35,5274
5/17/12,28.35,7041
5/16/12,28.05,4110
5/15/12,26.7,5702
5/14/12,25.95,3135
5/11/12,25,2866
5/10/12,24.5,3334
5/9/12,25,3701
5/8/12,24.5,3619
5/7/12,24.2,3462
5/4/12,24.6,4598
5/3/12,24.1,2928
5/2/12,23.85,3420
5/1/12,24.15,2329
4/30/12,24.35,2442
4/27/12,24.2,2463
4/26/12,24.45,2821
4/25/12,24.7,4288
4/24/12,25.7,3651
4/23/12,25.9,2265
4/20/12,25.35,2581
4/19/12,25.8,2887
4/18/12,25.9,4183
4/17/12,24.7,3826
4/16/12,25.2,3712
4/13/12,25.5,4521
4/12/12,24.35,5972
4/11/12,25.95,3380
4/10/12,25.9,3613
4/9/12,24.9,3273
4/6/12,24.2,100
4/5/12,24.2,2845
4/4/12,23.75,3245
4/3/12,23.55,5932
4/2/12,23.55,3431
3/30/12,23.4,4877
3/29/12,24.1,3455
3/28/12,24.1,4497
3/27/12,24.4,4488
3/26/12,23.8,5600
3/23/12,25.2,3943
3/22/12,25.75,3061
3/21/12,25.2,5672
3/20/12,25.05,4561
3/19/12,25.2,3148
3/16/12,25.9,2928
3/15/12,25.95,2587
3/14/12,26.2,3252
3/13/12,25.75,2940
3/12/12,26.3,2673
3/9/12,26.75,2905
3/8/12,27.25,2888
3/7/12,27.6,3451
3/6/12,28.3,5112
3/5/12,27.95,3167
3/2/12,27.75,3112
3/1/12,27.05,3472
2/29/12,27.7,3464
2/28/12,27.85,3342
2/27/12,28.35,3456
2/24/12,28,2953
2/23/12,27.4,4563
2/22/12,27.65,2434
2/21/12,28.25,2347
2/17/12,27.95,2176
2/16/12,27.65,2315
2/15/12,28,2147
2/14/12,26.2,3322
2/13/12,25.75,2730
2/10/12,26.1,3631
2/9/12,25.6,3665
2/8/12,24.75,1615
2/7/12,24.5,1974
2/6/12,24.6,2346
2/3/12,25.15,2418
2/2/12,25.65,1304
2/1/12,26,1936
1/31/12,26.4,2898
1/30/12,26.25,2238
1/27/12,25.95,2360
1/26/12,26.3,3226
1/25/12,25.9,2752
1/24/12,26.2,1617
1/23/12,26.35,1558
1/20/12,26.8,1511
1/19/12,27.25,1190
1/18/12,27.5,1758
1/17/12,27.3,2229
1/13/12,27.15,1768
1/12/12,26.75,2555
1/11/12,26.9,986
1/10/12,26.6,969
1/9/12,26.9,808
1/6/12,27,1068
1/5/12,27.4,1243
1/4/12,27.6,1568
1/3/12,27.85,1438
12/30/11,28.7,928
12/29/11,28.45,995
12/28/11,28.9,751
12/27/11,28.3,885
12/23/11,28.55,1367
12/22/11,28.5,1566
12/21/11,28.45,2007
12/20/11,29.45,1563
12/19/11,30.7,1044
12/16/11,30.95,1075
12/15/11,31.05,727
12/14/11,31.7,1193
12/13/11,31.6,1774
12/12/11,31.35,4104
12/9/11,30.8,1886
12/8/11,31.7,1859
12/7/11,30.85,1676
12/6/11,30.5,709
12/5/11,30.55,606
12/2/11,30.95,981
12/1/11,31.05,1831
11/30/11,31.35,2002
11/29/11,32.9,1003
11/28/11,33.15,1786
11/25/11,34.7,329
11/23/11,34.1,1291
11/22/11,33.3,1415
11/21/11,33.5,727
11/18/11,33.2,1392
11/17/11,33.35,1427
11/16/11,32.35,990
11/15/11,31.45,1093
11/14/11,31.4,1370
11/11/11,31.1,816
11/10/11,31.85,5493
11/9/11,32.65,2515
11/8/11,29.65,1295
11/7/11,30.15,760
11/4/11,30.1,929
11/3/11,29.9,1547
11/2/11,30.55,984
11/1/11,31.05,2504
10/31/11,28.9,1407
10/28/11,27.2,1930
10/27/11,27.3,1577
10/26/11,29.9,1517
10/25/11,30.8,1373
10/24/11,29.85,766
10/21/11,30.6,872
10/20/11,31.85,1718
10/19/11,31.8,1234
10/18/11,30.8,2060
10/17/11,31.7,2684
10/14/11,30.15,1382
10/13/11,31.3,1128
10/12/11,31.35,1412
10/11/11,32.55,1311
10/10/11,32.65,1210
10/7/11,34.2,1494
10/6/11,34,936
10/5/11,34.35,2124
10/4/11,34.65,2703
10/3/11,35.6,1269
9/30/11,34.7,1251
9/29/11,33.25,1292
9/28/11,33.65,1360
9/27/11,32.65,1387
9/26/11,32.95,1089
9/23/11,33.6,1795
9/22/11,33.4,3523
9/21/11,32.2,1784
9/20/11,31.3,2303
9/19/11,31.45,2676
9/16/11,30.8,3826
9/15/11,31,1724
9/14/11,31.75,2521
9/13/11,32.2,2622
9/12/11,32.25,2015
9/9/11,31.85,2188
9/8/11,30.7,2116
9/7/11,30.25,1318
9/6/11,31,2664
9/2/11,30.4,2252
9/1/11,29.95,3465
8/31/11,29.7,2540
8/30/11,30.35,1350
8/29/11,29.55,1239
8/26/11,30.45,2232
8/25/11,30.85,1810
8/24/11,30.3,2555
8/23/11,29.9,3908
8/22/11,30.05,2267
8/19/11,29.7,2238
8/18/11,28.85,2366
8/17/11,26.1,1192
8/16/11,24.75,4790
8/15/11,24.5,4095
8/12/11,25.4,3187
8/11/11,25.55,8237
8/10/11,26.3,3941
8/9/11,24.05,10248
8/8/11,26.05,11182
8/5/11,24.25,9022
8/4/11,24.05,12773
8/3/11,22.15,5446
8/2/11,22.35,3322
8/1/11,21.5,3745
7/29/11,22.05,4387
7/28/11,22.6,2244
7/27/11,22.7,2958
7/26/11,22.1,2165
7/25/11,21.95,2139
7/22/11,21.65,2315
7/21/11,21.7,1979
7/20/11,22.25,2454
7/19/11,22.3,3219
7/18/11,23,2405
7/15/11,22.55,2587
7/14/11,22.9,4966
7/13/11,22.55,1344
7/12/11,22.55,1768
7/11/11,22.05,3758
7/8/11,21.2,2165
7/7/11,20.9,2317
7/6/11,21.45,1674
7/5/11,21.6,1328
7/1/11,21.55,4023
6/30/11,22.55,2351
6/29/11,23.05,4654
6/28/11,23.4,1222
6/27/11,23.75,1780
6/24/11,24,1351
6/23/11,23.55,3205
6/22/11,23.65,2689
6/21/11,23.3,2340
6/20/11,23.55,1751
6/17/11,24.05,2898
6/16/11,24.25,4910
6/15/11,23.45,3252
6/14/11,22.05,2881
6/13/11,22.75,1446
6/10/11,22.7,2985
6/9/11,22.2,1194
6/8/11,22.65,3059
6/7/11,22.5,2381
6/6/11,22.7,1654
6/3/11,22.55,1145
6/2/11,22.4,1399
6/1/11,22.5,1741
5/31/11,21.9,1064
5/27/11,22.3,2282
5/26/11,22.75,1018
5/25/11,23.2,1833
5/24/11,23.45,2535
5/23/11,23.55,2180
5/20/11,23.3,3790
5/19/11,22.65,3739
5/18/11,22.55,1374
5/17/11,22.1,2869
5/16/11,22.3,1513
5/13/11,22.15,2710
5/12/11,21.9,2120
5/11/11,22.05,1998
5/10/11,21.75,1551
5/9/11,22.15,1388
5/6/11,22.55,2913
5/5/11,22.7,1630
5/4/11,22.55,2139
5/3/11,22.45,1967
5/2/11,22.15,1890
4/29/11,21.65,1733
4/28/11,22,2307
4/27/11,22.3,3820
4/26/11,22.5,2936
4/25/11,22.65,937
4/21/11,22.9,3473
4/20/11,23.05,2102
4/19/11,22.75,1405
4/18/11,23.1,1684
4/15/11,22.7,2548
4/14/11,22.85,1210
4/13/11,22.85,1935
4/12/11,23.05,2168
4/11/11,22.9,2067
4/8/11,22.8,1586
4/7/11,22.45,1193
4/6/11,22.25,1459
4/5/11,22.2,701
4/4/11,22.15,1112
4/1/11,22.4,1644
3/31/11,22.4,989
3/30/11,22.35,1344
3/29/11,22.65,1418
3/28/11,23,1403
3/25/11,22.9,12665
3/24/11,22.8,1541
3/23/11,23.05,1533
3/22/11,23.3,1683
3/21/11,23.2,2180
3/18/11,24.25,2465
3/17/11,25.05,1360
3/16/11,25.9,3688
3/15/11,24.75,4534
3/14/11,24.25,2243
3/11/11,24.05,2319
3/10/11,24.4,2992
3/9/11,23.75,2938
3/8/11,23.55,1687
3/7/11,23.65,2703
3/4/11,23.15,2227
3/3/11,22.85,1218
3/2/11,23.45,2063
3/1/11,23.45,2747
2/28/11,22.6,1629
2/25/11,23.1,1244
2/24/11,23.75,2308
2/23/11,23.8,3104
2/22/11,23.2,4202
2/18/11,21.95,2687
2/17/11,21.7,1521
2/16/11,21.4,1755
2/15/11,20.55,1336
2/14/11,20.4,475
2/11/11,20.45,1657
2/10/11,20.6,3297
2/9/11,20.8,2120
2/8/11,20.85,790
2/7/11,21.15,927
2/4/11,21.45,1272
2/3/11,21.8,1273
2/2/11,21.95,1020
2/1/11,21.95,1795
1/31/11,22.75,1419
1/28/11,23.2,1939
1/27/11,22.3,1670
1/26/11,22.6,1235
1/25/11,23.25,1400
1/24/11,23.4,725
1/21/11,23.7,751
1/20/11,23.75,733
1/19/11,23.8,1404
1/18/11,22.5,1060
1/14/11,22.95,1182
1/13/11,23.55,1217
1/12/11,23.65,1344
1/11/11,24.3,1214
1/10/11,24.55,932
1/7/11,24.6,977
1/6/11,24.5,451
1/5/11,24.5,806
1/4/11,24.8,853
1/3/11,24.95,1165
12/31/10,25.35,466
12/30/10,25.2,298
12/29/10,25.1,609
12/28/10,25.15,1323
12/27/10,25.1,1225
12/23/10,24.75,434
12/22/10,24.5,454
12/21/10,23.9,541
12/20/10,24.05,782
12/17/10,24.2,386
12/16/10,24.25,544
12/15/10,24.45,758
12/14/10,24.3,1123
12/13/10,24.25,865
12/10/10,24.25,921
12/9/10,24.7,785
12/8/10,25.05,1027
12/7/10,25.5,1693
12/6/10,25.6,715
12/3/10,25.85,723
12/2/10,26.4,1003
12/1/10,27.55,750
11/30/10,28.05,2086
11/29/10,27.15,931
11/26/10,27.2,433
11/24/10,26.4,567
11/23/10,26.85,756
11/22/10,26.25,1073
11/19/10,26.5,596
11/18/10,26.65,773
11/17/10,27.4,823
11/16/10,27.45,1426
11/15/10,26.75,727
11/12/10,27.1,1186
11/11/10,26.25,767
11/10/10,25.9,744
11/9/10,25.95,773
11/8/10,25.7,853
11/5/10,25.5,977
11/4/10,25.5,2554
11/3/10,26.45,1140
11/2/10,27.45,685
11/1/10,27.85,617
10/29/10,27.9,837
10/28/10,28,1236
10/27/10,28.1,1471
10/26/10,28.1,1251
10/25/10,28,696
10/22/10,28.35,781
10/21/10,28.9,1198
10/20/10,29.35,1292
10/19/10,29.05,1494
10/18/10,28.65,620
10/15/10,28.95,844
10/14/10,29.2,931
10/13/10,28.8,1101
10/12/10,29.5,782
10/11/10,29.95,763
10/8/10,30.5,537
10/7/10,30.75,551
10/6/10,30.75,471
10/5/10,30.7,446
10/4/10,31.4,508
10/1/10,31.05,580
9/30/10,31.35,574
9/29/10,30.95,393
9/28/10,30.65,484
9/27/10,30.65,254
9/24/10,30.6,313
9/23/10,31.15,1124
9/22/10,30.55,536
9/21/10,30.3,1132
9/20/10,30.3,1516
9/17/10,30.7,1574
9/16/10,30.55,753
9/15/10,30.55,1020
9/14/10,30.45,970
9/13/10,30.65,1763
9/10/10,31.2,586
9/9/10,31.4,515
9/8/10,31.7,795
9/7/10,32.1,712
9/3/10,31.7,948
9/2/10,32.3,641
9/1/10,32.5,701
8/31/10,33.2,543
8/30/10,33.2,392
8/27/10,32.45,542
8/26/10,33.55,686
8/25/10,33.05,660
8/24/10,33.75,381
8/23/10,33.05,277
8/20/10,32.75,176
8/19/10,32.95,367
8/18/10,32.25,621
8/17/10,30.8,404
8/16/10,31.05,674
8/13/10,31.25,264
8/12/10,30.7,446
8/11/10,30.45,543
8/10/10,29.05,343
8/9/10,28.65,520
8/6/10,28.85,369
8/5/10,28.75,203
8/4/10,28.55,384
8/3/10,28.65,291
8/2/10,28.4,176
7/30/10,29.35,108
7/29/10,29.5,524
7/28/10,29.5,326
7/27/10,29.75,362
7/26/10,29.95,676
7/23/10,31.05,249
7/22/10,31.3,584
7/21/10,32.1,420
7/20/10,32.45,452
7/19/10,33.45,282
7/16/10,33.7,424
7/15/10,32.45,311
7/14/10,32,290
7/13/10,31.45,260
7/12/10,31.9,284
7/9/10,32.15,206
7/8/10,32.35,265
7/7/10,32.85,304
7/6/10,34.4,326
7/2/10,34.85,394
7/1/10,34.95,480
6/30/10,34.8,1517
6/29/10,34.25,740
6/28/10,32,3229
6/25/10,31.5,209
6/24/10,31.45,163
6/23/10,30.7,127
6/22/10,30.3,187
6/21/10,29.6,411
6/18/10,29.5,272
6/17/10,29.9,171
6/16/10,30.2,74
6/15/10,30.45,431
6/14/10,31.6,120
6/11/10,31.8,251
6/10/10,32.1,490
6/9/10,33.05,283
6/8/10,32.75,390
6/7/10,33.05,169
6/4/10,32.55,399
6/3/10,31.2,427
6/2/10,31.5,301
6/1/10,32.15,189
5/28/10,31.6,247
5/27/10,31.4,527
5/26/10,33,621
5/25/10,33.3,4421
5/24/10,33.7,173
5/21/10,33.8,697
5/20/10,33.8,480
5/19/10,31.45,314
5/18/10,30.9,624
5/17/10,29.6,989
5/14/10,29.15,997
5/13/10,27.6,361
5/12/10,27.5,699
5/11/10,28.45,407
5/10/10,28.4,1023
5/7/10,31.1,1837
5/6/10,29.95,2066
5/5/10,27.4,1041
5/4/10,26.55,945
5/3/10,25.25,271
4/30/10,25.45,463
4/29/10,24.65,422
4/28/10,24.9,484
4/27/10,25.05,469
4/26/10,23.9,280
4/23/10,23.85,260
4/22/10,23.9,395
4/21/10,23.7,367
4/20/10,22.65,460
4/19/10,22.9,404
4/16/10,23,721
4/15/10,22.5,433
4/14/10,22.45,345
4/13/10,22.65,270
4/12/10,22.6,156
4/9/10,22.65,1034
4/8/10,22.75,634
4/7/10,22.8,281
4/6/10,22.6,380
4/5/10,22.75,142
4/1/10,23.35,320
3/31/10,23.3,140
3/30/10,23.3,121
3/29/10,23.35,156
3/26/10,23.5,197
3/25/10,23.6,304
3/24/10,23.4,266
3/23/10,23.2,59
3/22/10,23.35,100
3/19/10,23.45,180
3/18/10,23.25,341
3/17/10,23.4,141
3/16/10,23.3,256
3/15/10,23.65,118
3/12/10,23.55,519
3/11/10,23.65,174
3/10/10,23.45,271
3/9/10,23.2,129
3/8/10,23.25,172
3/5/10,23.25,302
3/4/10,23.7,207
3/3/10,23.7,186
3/2/10,23.9,238
3/1/10,24.05,134
2/26/10,24.2,73
2/25/10,24.3,150
2/24/10,24.25,124
2/23/10,24.45,217
2/22/10,24.25,103
2/19/10,24.5,250
2/18/10,24.9,210
2/17/10,25.2,50
2/16/10,25.2,133
2/12/10,25.95,73
2/11/10,25.85,105
2/10/10,26.1,280
2/9/10,26.15,105
2/8/10,26.3,268
2/5/10,26.15,231
2/4/10,25.95,198
2/3/10,24.85,277
2/2/10,24.75,168
2/1/10,25,49
1/29/10,25.45,231
1/28/10,25.15,97
1/27/10,25.1,164
1/26/10,25.3,222
1/25/10,25.1,117
1/22/10,25.35,416
1/21/10,24.45,201
1/20/10,23.9,166
1/19/10,23.8,251
1/15/10,24.3,189
1/14/10,23.95,192
1/13/10,24.4,299
1/12/10,24.45,209
1/11/10,24.3,64
1/8/10,24.65,159
1/7/10,24.85,35
1/6/10,25.05,286
1/5/10,25.5,138
1/4/10,25.75,160
12/31/09,26.35,77
12/30/09,25.9,26
12/29/09,25.6,138
12/28/09,25.75,17
12/24/09,25.85,47
12/23/09,26,94
12/22/09,26.2,58
12/21/09,26.65,82
12/18/09,27.5,74
12/17/09,27.85,44
12/16/09,27.55,322
12/15/09,27.9,261
12/14/09,28.25,56
12/11/09,28.4,59
12/10/09,28.5,139
12/9/09,28.5,249
12/8/09,28.55,61
12/7/09,28.05,26
12/4/09,28.1,33
12/3/09,28.15,200
12/2/09,28.2,244
12/1/09,28.05,50
11/30/09,28.7,57
11/27/09,28.65,74
11/25/09,27.65,20
11/24/09,27.7,33
11/23/09,27.8,50
11/20/09,28.25,57
11/19/09,28.25,195
11/18/09,27.95,57
11/17/09,27.7,90
11/16/09,27.55,121
11/13/09,27.75,286
11/12/09,27.95,133
11/11/09,27.45,145
11/10/09,27.15,162
11/9/09,27,135
11/6/09,27.5,116
11/5/09,27.65,71
11/4/09,28.1,64
11/3/09,28.55,85
11/2/09,28.25,75
10/30/09,28.25,246
10/29/09,27.15,94
10/28/09,27.9,307
10/27/09,27.25,196
10/26/09,27.3,188
10/23/09,26.9,148
10/22/09,26.6,499
10/21/09,26.95,378
10/20/09,27,160
10/19/09,27.05,171
10/16/09,27.35,139
10/15/09,27.1,130
10/14/09,27.45,577
10/13/09,27.5,74
10/12/09,27.65,76
10/9/09,27.9,146
10/8/09,28.2,58
10/7/09,28.45,63
10/6/09,28.55,101
10/5/09,29.15,124
10/2/09,29.7,190
10/1/09,29.7,150
9/30/09,29,93
9/29/09,28.85,35
9/28/09,28.7,70
9/25/09,29.25,40
9/24/09,29.15,128
9/23/09,28.6,321
9/22/09,28.75,93
9/21/09,28.7,122
9/18/09,28.65,52
9/17/09,28.45,41
9/16/09,28.45,38
9/15/09,28.4,20
9/14/09,28.4,13
9/11/09,28.7,47
9/10/09,28.4,146
9/9/09,29,24
9/8/09,29.3,21
9/4/09,29.55,9
9/3/09,30,26
9/2/09,30.9,18
9/1/09,30.55,134
8/31/09,29.9,20
8/28/09,29.5,12
8/27/09,29.45,48
8/26/09,29.6,56
8/25/09,29.35,39
8/24/09,29.15,43
8/21/09,29.15,106
8/20/09,29.35,91
8/19/09,29.65,11
8/18/09,29.4,80
8/17/09,29.7,147
8/14/09,28.25,141
8/13/09,28.25,90
8/12/09,28.35,115
8/11/09,28.6,148
8/10/09,28.2,67
8/7/09,28.15,71
8/6/09,28.75,134
8/5/09,28.4,88
8/4/09,28.45,80
8/3/09,28.55,29
7/31/09,28.9,347
7/30/09,28.55,203
7/29/09,28.95,414
7/28/09,29,173
7/27/09,28.35,71
7/24/09,28.05,87
7/23/09,28.1,60
7/22/09,28.35,72
7/21/09,29.15,199
7/20/09,29.35,74
7/17/09,30.15,32
7/16/09,29.9,83
7/15/09,30.2,93
7/14/09,30.95,131
7/13/09,31.1,127
7/10/09,31.4,96
7/9/09,31.25,53
7/8/09,31.35,78
7/7/09,31.05,49
7/6/09,30.35,68
7/2/09,30.3,49
7/1/09,29.45,24
6/30/09,29.7,33
6/29/09,29.65,70
6/26/09,30.3,40
6/25/09,30.4,70
6/24/09,30.85,123
6/23/09,31.6,65
6/22/09,31.7,56
6/19/09,31.05,69
6/18/09,31.15,307
6/17/09,31.25,88
6/16/09,31.95,608
6/15/09,31.3,104
6/12/09,30.5,60
6/11/09,31,427
6/10/09,31.5,96
6/9/09,31.1,72
6/8/09,31.65,39
6/5/09,31.7,88
6/4/09,31.7,22
6/3/09,31.85,97
6/2/09,30.8,267
6/1/09,30.8,139
5/29/09,31.6,39
5/28/09,31.9,122
5/27/09,31.7,154
5/26/09,31.35,427
5/22/09,32.25,53
5/21/09,32.25,184
5/20/09,31.55,344
5/19/09,31.2,193
5/18/09,31.15,218
5/15/09,33.4,145
5/14/09,32.85,267
5/13/09,34,143
5/12/09,33.4,115
5/11/09,33.4,199
5/8/09,33.4,236
5/7/09,34.35,112
5/6/09,34.05,603
5/5/09,35.05,105
