Date,3M_90_Imp_Vol,3M_110_Imp_Vol,3M_Spread,3M_put_Daily_Return,3M_call_Daily_Return,3M_Spread_Daily_Return
6/13/17,11.3132,8.6898,2.623,-0.046643127,-0.036746367,-0.078355587
6/12/17,11.8667,9.0213,2.846,0.025892178,0.013982398,0.065917603
6/9/17,11.5672,8.8969,2.67,0.015958895,-0.001615926,0.078787879
6/8/17,11.3855,8.9113,2.475,-0.03126037,-0.027161276,-0.045507135
6/7/17,11.7529,9.1601,2.593,0.003277989,-0.001613097,0.020866142
6/6/17,11.7145,9.1749,2.54,0.025231486,0.033663433,-0.003921569
6/5/17,11.4262,8.8761,2.55,0.03495376,0.025782965,0.068286552
6/2/17,11.0403,8.653,2.387,-0.019302516,0.011289795,-0.116580311
6/1/17,11.2576,8.5564,2.702,-0.03472639,-0.041149312,-0.01350858
5/31/17,11.6626,8.9236,2.739,0.009941288,0.004932544,0.026611694
5/30/17,11.5478,8.8798,2.668,0.033720941,0.047220322,-0.008915305
5/26/17,11.1711,8.4794,2.692,0.00383703,0.003776265,0.004477612
5/25/17,11.1284,8.4475,2.68,-0.019826485,-0.020636485,-0.017595308
5/24/17,11.3535,8.6255,2.728,-0.024227788,-0.012739218,-0.058661146
5/23/17,11.6354,8.7368,2.898,-0.01505096,-0.016845777,-0.009569378
5/22/17,11.8132,8.8865,2.926,-0.038600203,-0.036056362,-0.046594982
5/19/17,12.2875,9.2189,3.069,-0.094870133,-0.101077471,-0.075323893
5/18/17,13.5754,10.2555,3.319,-0.045907538,-0.049589457,-0.034613147
5/17/17,14.2286,10.7906,3.438,0.242065016,0.234650679,0.265832106
5/16/17,11.4556,8.7398,2.716,0.008886188,0.002891699,0.028787879
5/15/17,11.3547,8.7146,2.64,-0.025356006,-0.026997454,-0.020044543
5/12/17,11.6501,8.9564,2.694,-0.00078907,-0.012470368,0.040556199
5/11/17,11.6593,9.0695,2.589,0.025480228,0.023576282,0.031885213
5/10/17,11.3696,8.8606,2.509,0.014083502,0.015599748,0.008845999
5/9/17,11.2117,8.7245,2.487,0.017432575,0.009102686,0.047598989
5/8/17,11.0196,8.6458,2.374,-0.028742167,-0.023977783,-0.045819936
5/5/17,11.3457,8.8582,2.488,0.001085288,-0.008661981,0.037964122
5/4/17,11.3334,8.9356,2.397,-0.0173665,-0.00745332,-0.052943501
5/3/17,11.5337,9.0027,2.531,0.019517542,0.016140501,0.031797799
5/2/17,11.3129,8.8597,2.453,0.00942243,0.015647927,-0.012479871
5/1/17,11.2073,8.7232,2.484,-0.008256199,-0.015140054,0.016366612
4/28/17,11.3006,8.8573,2.444,0.010633446,-0.010578642,0.095964126
4/27/17,11.1817,8.952,2.23,-0.016760022,-0.01032569,-0.041684572
4/26/17,11.3723,9.0454,2.327,0.02530744,0.017217143,0.057727273
4/25/17,11.0916,8.8923,2.2,-0.020142054,0.009708407,-0.124552328
4/24/17,11.3196,8.8068,2.513,-0.150448057,-0.149282278,-0.154441454
4/21/17,13.3242,10.3522,2.972,0.024891159,0.017665274,0.050919378
4/20/17,13.0006,10.1725,2.828,-0.053510586,-0.059721221,-0.030510799
4/19/17,13.7356,10.8186,2.917,0.02180398,0.02698803,0.002750086
4/18/17,13.4425,10.5343,2.909,0.011360644,0.025914961,-0.038029101
4/17/17,13.2915,10.2682,3.024,-0.06001372,-0.069631321,-0.025459233
4/13/17,14.1401,11.0367,3.103,0.028939632,0.031737277,0.019047619
4/12/17,13.7424,10.6972,3.045,0.018362901,0.014154476,0.033254157
4/11/17,13.4946,10.5479,2.947,0.031855024,0.020402438,0.075155053
4/10/17,13.078,10.337,2.741,0.042437189,0.047060492,0.025056096
4/7/17,12.5456,9.8724,2.674,0.019321081,0.018266583,0.023344814
4/6/17,12.3078,9.6953,2.613,-0.017788312,-0.035197532,0.052780016
4/5/17,12.5307,10.049,2.482,0.048339733,0.053486812,0.028169014
4/4/17,11.9529,9.5388,2.414,-0.015160379,-0.028427668,0.040965934
4/3/17,12.1369,9.8179,2.319,0.000684333,-0.002438554,0.013992129
3/31/17,12.1286,9.8419,2.287,0.017320774,0.012176685,0.040491356
3/30/17,11.9221,9.7235,2.198,-0.009133976,-0.004698344,-0.028722934
3/29/17,12.032,9.7694,2.263,-0.011331235,-0.011224356,-0.011790393
3/28/17,12.1699,9.8803,2.29,-0.053647802,-0.041947464,-0.100903023
3/27/17,12.8598,10.3129,2.547,-0.021301856,-0.026579829,0.000785855
3/24/17,13.1397,10.5945,2.545,-0.015730691,-0.023854276,0.019223068
3/23/17,13.3497,10.8534,2.497,0.016601049,0.014905555,0.024200164
3/22/17,13.1317,10.694,2.438,0.003829807,0.016395001,-0.04765625
3/21/17,13.0816,10.5215,2.56,0.06648405,0.064358188,0.075178496
3/20/17,12.2661,9.8853,2.381,0.002763176,-0.000535862,0.017086715
3/17/17,12.2323,9.8906,2.341,-0.025578728,-0.02280317,-0.037417763
3/16/17,12.5534,10.1214,2.432,-0.024334512,-0.028218102,-0.008156607
3/15/17,12.8665,10.4153,2.452,-0.041701424,-0.04404692,-0.031212959
3/14/17,13.4264,10.8952,2.531,0.027590905,0.027345076,0.028443722
3/13/17,13.0659,10.6052,2.461,-0.000818256,0.009048439,-0.041293339
3/10/17,13.0766,10.5101,2.567,-0.029378581,-0.030147276,-0.025806452
3/9/17,13.4724,10.8368,2.635,0.026523319,0.015775414,0.073319756
3/8/17,13.1243,10.6685,2.455,0.01237282,0.006329353,0.038933559
3/7/17,12.9639,10.6014,2.363,0.01300254,0.004101117,0.054910714
3/6/17,12.7975,10.5581,2.24,0.008367937,0.005562064,0.022364217
3/3/17,12.6913,10.4997,2.191,-0.040667307,-0.042522342,-0.031816173
3/2/17,13.2293,10.966,2.263,-0.010079318,-0.006477916,-0.027085125
3/1/17,13.364,11.0375,2.326,-0.034755728,-0.033189096,-0.042404282
2/28/17,13.8452,11.4164,2.429,0.029298719,0.048617171,-0.052652106
2/27/17,13.4511,10.8871,2.564,0.025244095,0.04222669,-0.041136874
2/24/17,13.1199,10.446,2.674,0.005687698,0.001274838,0.023344814
2/23/17,13.0457,10.4327,2.613,0.026048999,0.019246363,0.054054054
2/22/17,12.7145,10.2357,2.479,0.021901624,0.014892668,0.052207131
2/21/17,12.442,10.0855,2.356,0.019460035,0.0447939,-0.076802508
2/17/17,12.2045,9.6531,2.552,0.005959348,-0.009836906,0.07091901
2/16/17,12.1322,9.749,2.383,0.020704857,0.006899258,0.081215971
2/15/17,11.8861,9.6822,2.204,0.006929678,0.020360417,-0.047948164
2/14/17,11.8043,9.489,2.315,-0.02898813,-0.029208655,-0.028127624
2/13/17,12.1567,9.7745,2.382,-0.026700934,-0.015590223,-0.069894572
2/10/17,12.4902,9.9293,2.561,-0.016426749,-0.015057881,-0.021772345
2/9/17,12.6988,10.0811,2.618,-0.014152518,0.011052162,-0.100343643
2/8/17,12.8811,9.9709,2.91,0.004648442,-0.008008835,0.050162396
2/7/17,12.8215,10.0514,2.771,0.007987484,0.009602443,0.002532562
2/6/17,12.7199,9.9558,2.764,0.026311543,0.013075819,0.07674328
2/3/17,12.3938,9.8273,2.567,-0.0456544,-0.025224171,-0.116351119
2/2/17,12.9867,10.0816,2.905,0.005466046,0.001022708,0.021089631
2/1/17,12.9161,10.0713,2.845,-0.011245503,-0.018343974,0.014983946
1/31/17,13.063,10.2595,2.803,0.011929661,0.01833287,-0.010938603
1/30/17,12.909,10.0748,2.834,0.062119467,0.040194105,0.148298217
1/27/17,12.154,9.6855,2.468,0.001276929,0.00065088,0.003252033
1/26/17,12.1385,9.6792,2.46,0.001270302,0.000392749,0.004901961
1/25/17,12.1231,9.6754,2.448,-0.023511881,-0.002782817,-0.097677847
1/24/17,12.415,9.7024,2.713,-0.040052579,-0.03108741,-0.070572114
1/23/17,12.933,10.0137,2.919,0.016753276,0.02189997,-0.000684697
1/20/17,12.7199,9.7991,2.921,-0.042846501,-0.048233729,-0.024056131
1/19/17,13.2893,10.2957,2.993,0.011624012,0.021895564,-0.022534291
1/18/17,13.1366,10.0751,3.062,-0.007247308,-0.022812139,0.047553883
1/17/17,13.2325,10.3103,2.923,0.020262612,0.013705768,0.044301536
1/13/17,12.9697,10.1709,2.799,-0.022541601,-0.036883073,0.033222591
1/12/17,13.2688,10.5604,2.709,0.01472129,0.001887956,0.068639053
1/11/17,13.0763,10.5405,2.535,-0.014663663,-0.015431032,-0.011695906
1/10/17,13.2709,10.7057,2.565,0.004184449,0.007870383,-0.011179645
1/9/17,13.2156,10.6221,2.594,0.012278538,0.012728105,0.010911925
1/6/17,13.0553,10.4886,2.566,-0.018664121,-0.010742749,-0.049981488
1/5/17,13.3036,10.6025,2.701,-0.007438467,-0.010203701,0.003716091
1/4/17,13.4033,10.7118,2.691,-0.04865567,-0.050237622,-0.042689434
1/3/17,14.0888,11.2784,2.811,-0.058512202,-0.060070671,-0.051939292
12/30/16,14.9644,11.9992,2.965,0.031458506,0.0251258,0.057795219
12/29/16,14.508,11.7051,2.803,0.014531265,0.026151068,-0.031109575
12/28/16,14.3002,11.4068,2.893,0.04527513,0.038899059,0.071084783
12/27/16,13.6808,10.9797,2.701,0.011489494,0.017175732,-0.010984987
12/23/16,13.5254,10.7943,2.731,-0.010150687,-0.015235419,0.010358861
12/22/16,13.6641,10.9613,2.703,0.021141602,0.012928087,0.055859375
12/21/16,13.3812,10.8214,2.56,-0.001402985,0.000971242,-0.011201236
12/20/16,13.4,10.8109,2.589,-0.011325488,-0.013468997,-0.002312139
12/19/16,13.5535,10.9585,2.595,-0.007534929,-0.005246771,-0.017045455
12/16/16,13.6564,11.0163,2.64,-0.033701982,-0.041043542,-0.001890359
12/15/16,14.1327,11.4878,2.645,-0.013196757,-0.028565147,0.059695513
12/14/16,14.3217,11.8256,2.496,0.006330982,-0.019883138,0.152354571
12/13/16,14.2316,12.0655,2.166,-0.001795584,0.01798807,-0.099376299
12/12/16,14.2572,11.8523,2.405,0.035418861,0.037300566,0.026023891
12/9/16,13.7695,11.4261,2.344,-0.034518784,-0.032948525,-0.042092358
12/8/16,14.2618,11.8154,2.447,0.027996021,0.04144484,-0.032041139
12/7/16,13.8734,11.3452,2.528,-0.017930585,0.011880128,-0.132761578
12/6/16,14.1267,11.212,2.915,-0.013953066,-0.019784409,0.008999654
12/5/16,14.3266,11.4383,2.889,-0.061154144,-0.059180115,-0.068665377
12/2/16,15.2598,12.1578,3.102,-0.000360294,0.001177585,-0.006087792
12/1/16,15.2653,12.1435,3.121,0.032730102,0.034079007,0.02698256
11/30/16,14.7815,11.7433,3.039,0.018030676,0.024604539,-0.006538084
11/29/16,14.5197,11.4613,3.059,0.005784071,-0.003564504,0.042603954
11/28/16,14.4362,11.5023,2.934,0.034786286,0.043690113,0.001365188
11/25/16,13.9509,11.0208,2.93,-0.000157671,-0.003373093,0.01208981
11/23/16,13.9531,11.0581,2.895,0.005215875,0.009844479,-0.012282497
11/22/16,13.8807,10.9503,2.931,-0.007720517,-0.002795738,-0.025598404
11/21/16,13.9887,10.981,3.008,-0.012006752,-0.015280593,0
11/18/16,14.1587,11.1514,3.008,-0.015683766,-0.024084155,0.01724721
11/17/16,14.3843,11.4266,2.957,-0.017955528,-0.022197501,-0.001350895
11/16/16,14.6473,11.686,2.961,0.010214357,0.008735585,0.016129032
11/15/16,14.4992,11.5848,2.914,-0.052915548,-0.045253381,-0.082204724
11/14/16,15.3093,12.1339,3.175,0.008697199,0.016035303,-0.018547141
11/11/16,15.1773,11.9424,3.235,-0.006435099,-0.001429826,-0.024427021
11/10/16,15.2756,11.9595,3.316,0.025531544,0.042631097,-0.031542056
11/9/16,14.8953,11.4705,3.424,-0.116000688,-0.119347409,-0.104836601
11/8/16,16.8499,13.025,3.825,-0.005483155,-0.012980911,0.020816653
11/7/16,16.9428,13.1963,3.747,-0.131944195,-0.17189814,0.046063652
11/4/16,19.5181,15.9356,3.582,0.025740607,0.028010373,0.015593989
11/3/16,19.0283,15.5014,3.527,0.048639623,0.051733847,0.035221603
11/2/16,18.1457,14.7389,3.407,0.018980553,0.02846995,-0.020132298
11/1/16,17.8077,14.3309,3.477,0.045893706,0.063036399,-0.019181946
10/31/16,17.0263,13.4811,3.545,0.039202881,0.037175236,0.046958063
10/28/16,16.384,12.9979,3.386,0.020117179,0.018907711,0.024818402
10/27/16,16.0609,12.7567,3.304,0.040982332,0.05549396,-0.011666168
10/26/16,15.4286,12.086,3.343,0.031413158,0.041698988,-0.00417039
10/25/16,14.9587,11.6022,3.357,0.012200238,0.016248128,-0.001190122
10/24/16,14.7784,11.4167,3.361,-0.02214635,-0.034650996,0.022824102
10/21/16,15.1131,11.8265,3.286,-0.006357743,-0.010525171,0.00859423
10/20/16,15.2098,11.9523,3.258,-0.021720534,-0.02402319,-0.013026356
10/19/16,15.5475,12.2465,3.301,-0.024048058,-0.029041926,-0.005123568
10/18/16,15.9306,12.6128,3.318,-0.035526172,-0.052296225,0.034289277
10/17/16,16.5174,13.3088,3.208,0.009793852,0.020856185,-0.03373494
10/14/16,16.3572,13.0369,3.32,-0.01127915,-0.012228848,-0.007770472
10/13/16,16.5438,13.1983,3.346,0.029284954,0.039932238,-0.010351967
10/12/16,16.0731,12.6915,3.381,0.000809459,0.003955227,-0.010825044
10/11/16,16.0601,12.6415,3.418,0.077316787,0.109467975,-0.027319294
10/10/16,14.9075,11.3942,3.514,-0.027395383,-0.036960656,0.005436338
10/7/16,15.3274,11.8315,3.495,0.025319589,0.030977693,0.006334581
10/6/16,14.9489,11.476,3.473,-0.01543153,-0.025276891,0.018773834
10/5/16,15.1832,11.7736,3.409,-0.025974942,-0.023561707,-0.03427762
10/4/16,15.5881,12.0577,3.53,0.012155134,0.018017105,-0.007590666
10/3/16,15.4009,11.8443,3.557,0.018510681,0.026600447,-0.007533482
9/30/16,15.121,11.5374,3.584,-0.037694183,-0.059982401,0.04216342
9/29/16,15.7133,12.2736,3.439,0.05869076,0.081431618,-0.01545949
9/28/16,14.8422,11.3494,3.493,-0.028454726,-0.044912523,0.029169122
9/27/16,15.2769,11.8831,3.394,-0.05875938,-0.068956061,-0.021337947
9/26/16,16.2306,12.7632,3.468,0.091059425,0.112435938,0.019100793
9/23/16,14.876,11.4732,3.403,0.009623868,0.019323543,-0.021564117
9/22/16,14.7342,11.2557,3.478,-0.043277254,-0.05957205,0.013403263
9/21/16,15.4007,11.9687,3.432,-0.076076262,-0.100009775,0.018397626
9/20/16,16.6688,13.2987,3.37,0.006570048,0.012247104,-0.015195792
9/19/16,16.56,13.1378,3.422,0.000930817,-0.003345496,0.01754386
9/16/16,16.5446,13.1819,3.363,-0.026140905,-0.032038008,-0.002373183
9/15/16,16.9887,13.6182,3.371,-0.060463444,-0.074001292,-0.001185185
9/14/16,18.082,14.7065,3.375,0.022992147,0.038059475,-0.038187518
9/13/16,17.6756,14.1673,3.509,0.110436809,0.147344893,-0.017086835
9/12/16,15.9177,12.3479,3.57,-0.091242814,-0.104731591,-0.041353383
9/9/16,17.5159,13.7924,3.724,0.217413364,0.281369033,0.027593819
9/8/16,14.3878,10.7638,3.624,0.025787639,0.024889549,0.028376844
9/7/16,14.0261,10.5024,3.524,-0.004711726,-0.009646666,0.010321101
9/6/16,14.0925,10.6047,3.488,0.007269063,0.011773349,-0.006267806
9/2/16,13.9908,10.4813,3.51,-0.051368284,-0.068817243,0.005154639
9/1/16,14.7484,11.2559,3.492,0.003231095,0.007645137,-0.010764873
8/31/16,14.7009,11.1705,3.53,0.020789501,0.039735284,-0.034991799
8/30/16,14.4015,10.7436,3.658,0.008014279,0.009936172,0.002466429
8/29/16,14.287,10.6379,3.649,-0.021759969,-0.0194309,-0.028487753
8/26/16,14.6048,10.8487,3.756,0.003318105,-0.003151704,0.022318998
8/25/16,14.5565,10.883,3.674,0.01492069,0.019771364,0.000817216
8/24/16,14.3425,10.672,3.671,0.045181272,0.044830186,0.046166999
8/23/16,13.7225,10.2141,3.509,-0.006213654,0.000823069,-0.025818989
8/22/16,13.8083,10.2057,3.602,0.030101158,0.038420447,0.006989097
8/19/16,13.4048,9.8281,3.577,-0.006234756,-0.018191445,0.028169014
8/18/16,13.4889,10.0102,3.479,-0.028820954,-0.026727985,-0.034683685
8/17/16,13.8892,10.2851,3.604,-0.020231377,-0.039269534,0.038616715
8/16/16,14.176,10.7055,3.47,0.054134444,0.05116649,0.063112745
8/15/16,13.448,10.1844,3.264,0.002310502,0.016589807,-0.039717564
8/12/16,13.417,10.0182,3.399,-0.00398643,-0.016193497,0.033759124
8/11/16,13.4707,10.1831,3.288,-0.013641356,0.001731346,-0.058149527
8/10/16,13.657,10.1655,3.491,0.030522543,0.019966889,0.062385879
8/9/16,13.2525,9.9665,3.286,-0.000211236,-0.001632808,0.004278729
